



Comparing...
Amortizing Advances - Reg for Term = 3yr - 3yr
Amortizing Advances - Reg for Term = 5yr - 5yr
between 04/21/2006 and 03/12/2014

10/20/2011	0.80	1.28	
10/21/2011	0.80	1.27	
10/24/2011	0.80	1.28	
10/25/2011	0.80	1.27	
10/26/2011	0.80	1.25	
10/27/2011	0.81	1.29	
10/28/2011	0.81	1.29	
10/31/2011	0.77	1.22	
11/01/2011	0.80	1.21	
11/02/2011	0.78	1.18	
11/03/2011	0.78	1.19	
11/04/2011	0.77	1.17	
11/07/2011	0.77	1.17	
11/08/2011	0.78	1.19	
11/09/2011	0.77	1.16	
11/10/2011	0.79	1.19	
11/14/2011	0.80	1.22	
11/15/2011	0.82	1.23	
11/16/2011	0.84	1.24	
11/17/2011	0.87	1.27	
11/18/2011	0.88	1.27	
11/21/2011	0.87	1.26	
11/22/2011	0.86	1.27	
11/23/2011	0.85	1.27	
11/25/2011	0.86	1.27	
11/28/2011	0.86	1.30	
11/29/2011	0.83	1.27	
11/30/2011	0.80	1.24	
12/01/2011	0.80	1.25	
12/02/2011	0.81	1.25	
12/05/2011	0.80	1.24	
12/06/2011	0.79	1.23	
12/07/2011	0.78	1.20	
12/08/2011	0.78	1.20	
12/09/2011	0.75	1.16	
12/12/2011	0.76	1.17	
12/13/2011	0.76	1.18	
12/14/2011	0.77	1.18	
12/15/2011	0.80	1.20	
12/16/2011	0.78	1.18	
12/19/2011	0.78	1.17	
12/20/2011	0.79	1.19	
12/21/2011	0.77	1.17	
12/22/2011	0.79	1.19	
12/23/2011	0.80	1.21	
12/27/2011	0.79	1.21	
12/28/2011	0.79	1.20	
12/29/2011	0.77	1.17	
12/30/2011	0.77	1.17	
01/03/2012	0.75	1.15	
01/04/2012	0.76	1.16	
01/05/2012	0.77	1.16	
01/06/2012	0.75	1.14	
01/09/2012	0.73	1.12	
01/10/2012	0.74	1.13	
01/11/2012	0.73	1.11	
01/12/2012	0.72	1.09	
01/13/2012	0.71	1.08	
01/17/2012	0.72	1.08	
01/18/2012	0.72	1.08	
01/19/2012	0.71	1.09	
01/20/2012	0.72	1.11	
01/23/2012	0.73	1.14	
01/24/2012	0.72	1.12	
01/25/2012	0.72	1.11	
01/26/2012	0.65	0.98	
01/27/2012	0.65	0.98	
01/30/2012	0.65	0.97	
01/31/2012	0.64	0.96	
02/01/2012	0.65	0.96	
02/02/2012	0.65	0.96	
02/03/2012	0.67	1.00	
02/06/2012	0.68	1.00	
02/07/2012	0.67	1.01	
02/08/2012	0.68	1.03	
02/09/2012	0.68	1.04	
02/10/2012	0.68	1.03	
02/13/2012	0.68	1.03	
02/14/2012	0.70	1.05	
02/15/2012	0.71	1.05	
02/16/2012	0.71	1.05	
02/17/2012	0.74	1.11	
02/21/2012	0.73	1.10	
02/22/2012	0.72	1.08	
02/23/2012	0.72	1.07	
02/24/2012	0.72	1.07	
02/27/2012	0.71	1.04	
02/28/2012	0.69	1.02	
02/29/2012	0.70	1.04	
03/01/2012	0.72	1.08	
03/02/2012	0.70	1.05	
03/05/2012	0.71	1.04	
03/06/2012	0.71	1.04	
03/07/2012	0.71	1.04	
03/08/2012	0.72	1.06	
03/09/2012	0.73	1.08	
03/12/2012	0.74	1.08	
03/13/2012	0.75	1.12	
03/14/2012	0.81	1.21	
03/15/2012	0.81	1.22	
03/16/2012	0.81	1.23	
03/19/2012	0.81	1.23	
03/20/2012	0.81	1.24	
03/21/2012	0.81	1.23	
03/22/2012	0.80	1.21	
03/23/2012	0.79	1.20	
03/26/2012	0.77	1.18	
03/27/2012	0.77	1.17	
03/28/2012	0.76	1.16	
03/29/2012	0.76	1.15	
03/30/2012	0.75	1.15	
04/02/2012	0.75	1.14	
04/03/2012	0.75	1.14	
04/04/2012	0.77	1.17	
04/05/2012	0.76	1.15	
04/06/2012	0.89	1.25	
04/09/2012	0.74	1.09	
04/10/2012	0.73	1.09	
04/11/2012	0.72	1.08	
04/12/2012	0.71	1.07	
04/13/2012	0.71	1.07	
04/16/2012	0.71	1.06	
04/17/2012	0.71	1.08	
04/18/2012	0.71	1.06	
04/19/2012	0.70	1.06	
04/20/2012	0.71	1.08	
04/23/2012	0.70	1.05	
04/24/2012	0.71	1.06	
04/25/2012	0.72	1.09	
04/26/2012	0.71	1.06	
04/27/2012	0.71	1.07	
04/30/2012	0.71	1.05	
05/01/2012	0.71	1.06	
05/02/2012	0.72	1.07	
05/03/2012	0.71	1.08	
05/04/2012	0.70	1.04	
05/07/2012	0.70	1.04	
05/08/2012	0.70	1.04	
05/09/2012	0.71	1.04	
05/10/2012	0.72	1.07	
05/11/2012	0.71	1.06	
05/14/2012	0.73	1.06	
05/15/2012	0.75	1.09	
05/16/2012	0.77	1.12	
05/17/2012	0.74	1.05	
05/18/2012	0.76	1.06	
05/21/2012	0.75	1.06	
05/22/2012	0.74	1.06	
05/23/2012	0.74	1.05	
05/24/2012	0.74	1.06	
05/25/2012	0.74	1.06	
05/29/2012	0.73	1.05	
05/30/2012	0.72	1.02	
05/31/2012	0.72	1.02	
06/01/2012	0.73	1.03	
06/04/2012	0.73	1.03	
06/05/2012	0.72	1.03	
06/06/2012	0.71	1.02	
06/07/2012	0.72	1.03	
06/08/2012	0.71	1.00	
06/11/2012	0.72	1.03	
06/12/2012	0.72	1.02	
06/13/2012	0.73	1.03	
06/14/2012	0.73	1.03	
06/15/2012	0.71	1.00	
06/18/2012	0.72	1.00	
06/19/2012	0.72	1.01	
06/20/2012	0.73	1.03	
06/21/2012	0.73	1.03	
06/22/2012	0.73	1.04	
06/25/2012	0.71	1.01	
06/26/2012	0.74	1.03	
06/27/2012	0.73	1.01	
06/28/2012	0.72	1.00	
06/29/2012	0.73	1.02	
07/02/2012	0.72	1.00	
07/03/2012	0.71	0.98	
07/05/2012	0.70	0.98	
07/06/2012	0.71	0.97	
07/09/2012	0.68	0.95	
07/10/2012	0.69	0.95	
07/11/2012	0.68	0.93	
07/12/2012	0.68	0.94	
07/13/2012	0.68	0.93	
07/16/2012	0.65	0.90	
07/17/2012	0.66	0.91	
07/18/2012	0.65	0.90	
07/19/2012	0.63	0.90	
07/20/2012	0.63	0.88	
07/23/2012	0.63	0.88	
07/24/2012	0.64	0.89	
07/25/2012	0.63	0.87	
07/26/2012	0.63	0.88	
07/27/2012	0.65	0.91	
07/30/2012	0.65	0.92	
07/31/2012	0.63	0.88	
08/01/2012	0.64	0.90	
08/02/2012	0.66	0.92	
08/03/2012	0.66	0.93	
08/06/2012	0.65	0.92	
08/07/2012	0.67	0.94	
08/08/2012	0.68	0.95	
08/09/2012	0.69	0.98	
08/10/2012	0.68	0.95	
08/13/2012	0.68	0.95	
08/14/2012	0.68	0.97	
08/15/2012	0.68	0.98	
08/16/2012	0.70	1.00	
08/17/2012	0.69	1.00	
08/20/2012	0.67	0.97	
08/21/2012	0.67	0.97	
08/22/2012	0.66	0.95	
08/23/2012	0.64	0.91	
08/24/2012	0.64	0.91	
08/27/2012	0.65	0.92	
08/28/2012	0.65	0.91	
08/29/2012	0.65	0.91	
08/30/2012	0.64	0.90	
08/31/2012	0.63	0.89	
09/04/2012	0.61	0.85	
09/05/2012	0.62	0.86	
09/06/2012	0.63	0.88	
09/07/2012	0.62	0.85	
09/10/2012	0.62	0.86	
09/11/2012	0.62	0.87	
09/12/2012	0.63	0.88	
09/13/2012	0.61	0.86	
09/14/2012	0.62	0.87	
09/17/2012	0.62	0.88	
09/18/2012	0.62	0.87	
09/19/2012	0.63	0.87	
09/20/2012	0.62	0.86	
09/21/2012	0.63	0.89	
09/24/2012	0.62	0.87	
09/25/2012	0.63	0.88	
09/26/2012	0.64	0.87	
09/27/2012	0.63	0.86	
09/28/2012	0.62	0.86	
10/01/2012	0.61	0.83	
10/02/2012	0.61	0.84	
10/03/2012	0.60	0.82	
10/04/2012	0.61	0.83	
10/05/2012	0.63	0.87	
10/09/2012	0.63	0.86	
10/10/2012	0.63	0.87	
10/11/2012	0.63	0.88	
10/12/2012	0.63	0.86	
10/15/2012	0.63	0.87	
10/16/2012	0.63	0.87	
10/17/2012	0.64	0.89	
10/18/2012	0.66	0.92	
10/19/2012	0.67	0.94	
10/22/2012	0.67	0.94	
10/23/2012	0.67	0.93	
10/24/2012	0.65	0.93	
10/25/2012	0.68	0.96	
10/26/2012	0.66	0.92	
10/29/2012	0.81	1.06	
10/30/2012	0.67	0.92	
10/31/2012	0.67	0.92	
11/01/2012	0.65	0.90	
11/02/2012	0.64	0.89	
11/05/2012	0.63	0.86	
11/06/2012	0.64	0.88	
11/07/2012	0.62	0.84	
11/08/2012	0.63	0.86	
11/09/2012	0.62	0.85	
11/13/2012	0.62	0.84	
11/14/2012	0.62	0.85	
11/15/2012	0.62	0.84	
11/16/2012	0.61	0.83	
11/19/2012	0.62	0.85	
11/20/2012	0.62	0.85	
11/21/2012	0.63	0.87	
11/23/2012	0.64	0.88	
11/26/2012	0.64	0.87	
11/27/2012	0.63	0.87	
11/28/2012	0.63	0.85	
11/29/2012	0.63	0.85	
11/30/2012	0.62	0.85	
12/03/2012	0.62	0.85	
12/04/2012	0.62	0.84	
12/05/2012	0.62	0.83	
12/06/2012	0.62	0.83	
12/07/2012	0.62	0.84	
12/10/2012	0.61	0.83	
12/11/2012	0.62	0.85	
12/12/2012	0.62	0.85	
12/13/2012	0.62	0.86	
12/14/2012	0.62	0.86	
12/17/2012	0.62	0.87	
12/18/2012	0.64	0.90	
12/19/2012	0.65	0.91	
12/20/2012	0.64	0.90	
12/21/2012	0.64	0.90	
12/24/2012	0.65	0.91	
12/26/2012	0.65	0.91	
12/27/2012	0.65	0.91	
12/28/2012	0.64	0.88	
12/31/2012	0.63	0.88	
01/02/2013	0.64	0.90	
01/03/2013	0.63	0.89	
01/04/2013	0.64	0.91	
01/07/2013	0.63	0.90	
01/08/2013	0.63	0.90	
01/09/2013	0.62	0.88	
01/10/2013	0.62	0.89	
01/11/2013	0.62	0.89	
01/14/2013	0.61	0.87	
01/15/2013	0.60	0.86	
01/16/2013	0.61	0.86	
01/17/2013	0.62	0.89	
01/18/2013	0.62	0.89	
01/22/2013	0.62	0.89	
01/23/2013	0.61	0.87	
01/24/2013	0.62	0.90	
01/25/2013	0.64	0.93	
01/28/2013	0.67	0.97	
01/29/2013	0.65	0.94	
01/30/2013	0.65	0.95	
01/31/2013	0.64	0.93	
02/01/2013	0.63	0.93	
02/04/2013	0.64	0.95	
02/05/2013	0.63	0.94	
02/06/2013	0.62	0.92	
02/07/2013	0.62	0.91	
02/08/2013	0.63	0.92	
02/11/2013	0.63	0.93	
02/12/2013	0.64	0.95	
02/13/2013	0.65	0.97	
02/14/2013	0.64	0.96	
02/15/2013	0.64	0.95	
02/19/2013	0.64	0.95	
02/20/2013	0.66	0.96	
02/21/2013	0.63	0.93	
02/22/2013	0.63	0.92	
02/25/2013	0.64	0.93	
02/26/2013	0.62	0.89	
02/27/2013	0.63	0.90	
02/28/2013	0.63	0.91	
03/01/2013	0.62	0.89	
03/04/2013	0.62	0.89	
03/05/2013	0.63	0.91	
03/06/2013	0.63	0.92	
03/07/2013	0.64	0.94	
03/08/2013	0.65	0.97	
03/11/2013	0.64	0.96	
03/12/2013	0.64	0.96	
03/13/2013	0.65	0.96	
03/14/2013	0.65	0.97	
03/15/2013	0.65	0.95	
03/18/2013	0.63	0.92	
03/19/2013	0.62	0.91	
03/20/2013	0.64	0.94	
03/21/2013	0.63	0.93	
03/22/2013	0.63	0.93	
03/25/2013	0.64	0.94	
03/26/2013	0.63	0.94	
03/27/2013	0.63	0.90	
03/28/2013	0.63	0.92	
03/29/2013	0.78	1.05	
04/01/2013	0.63	0.91	
04/02/2013	0.62	0.91	
04/03/2013	0.62	0.90	
04/04/2013	0.61	0.88	
04/05/2013	0.61	0.87	
04/08/2013	0.61	0.87	
04/09/2013	0.60	0.87	
04/10/2013	0.61	0.89	
04/11/2013	0.60	0.89	
04/12/2013	0.61	0.88	
04/15/2013	0.60	0.87	
04/16/2013	0.60	0.87	
04/17/2013	0.61	0.88	
04/18/2013	0.60	0.87	
04/19/2013	0.61	0.89	
04/22/2013	0.60	0.87	
04/23/2013	0.60	0.87	
04/24/2013	0.60	0.88	
04/25/2013	0.60	0.88	
04/26/2013	0.59	0.86	
04/29/2013	0.58	0.85	
04/30/2013	0.58	0.84	
05/01/2013	0.59	0.85	
05/02/2013	0.58	0.84	
05/03/2013	0.59	0.87	
05/06/2013	0.60	0.88	
05/07/2013	0.60	0.89	
05/08/2013	0.60	0.89	
05/09/2013	0.61	0.89	
05/10/2013	0.61	0.91	
05/13/2013	0.62	0.94	
05/14/2013	0.61	0.93	
05/15/2013	0.62	0.94	
05/16/2013	0.61	0.92	
05/17/2013	0.61	0.92	
05/20/2013	0.62	0.93	
05/21/2013	0.61	0.95	
05/22/2013	0.60	0.92	
05/23/2013	0.62	0.96	
05/24/2013	0.63	0.97	
05/28/2013	0.63	1.00	
05/29/2013	0.68	1.07	
05/30/2013	0.67	1.06	
05/31/2013	0.67	1.06	
06/03/2013	0.68	1.09	
06/04/2013	0.67	1.08	
06/05/2013	0.68	1.10	
06/06/2013	0.67	1.09	
06/07/2013	0.70	1.13	
06/10/2013	0.73	1.16	
06/11/2013	0.77	1.24	
06/12/2013	0.76	1.22	
06/13/2013	0.75	1.21	
06/14/2013	0.71	1.14	
06/17/2013	0.70	1.13	
06/18/2013	0.70	1.15	
06/19/2013	0.70	1.14	
06/20/2013	0.79	1.32	
06/21/2013	0.80	1.33	
06/24/2013	0.90	1.50	
06/25/2013	0.84	1.42	
06/26/2013	0.84	1.40	
06/27/2013	0.81	1.38	
06/28/2013	0.84	1.42	
07/01/2013	0.81	1.39	
07/02/2013	0.80	1.36	
07/03/2013	0.79	1.35	
07/05/2013	0.84	1.46	
07/08/2013	0.81	1.43	
07/09/2013	0.79	1.40	
07/10/2013	0.80	1.39	
07/11/2013	0.76	1.34	
07/12/2013	0.75	1.31	
07/15/2013	0.77	1.33	
07/16/2013	0.75	1.31	
07/17/2013	0.73	1.25	
07/18/2013	0.72	1.26	
07/19/2013	0.72	1.26	
07/22/2013	0.73	1.27	
07/23/2013	0.73	1.28	
07/24/2013	0.75	1.32	
07/25/2013	0.78	1.36	
07/26/2013	0.75	1.30	
07/29/2013	0.75	1.31	
07/30/2013	0.74	1.30	
07/31/2013	0.77	1.36	
08/01/2013	0.76	1.36	
08/02/2013	0.75	1.33	
08/05/2013	0.76	1.32	
08/06/2013	0.76	1.32	
08/07/2013	0.77	1.32	
08/08/2013	0.76	1.31	
08/09/2013	0.76	1.31	
08/12/2013	0.75	1.30	
08/13/2013	0.79	1.37	
08/14/2013	0.80	1.39	
08/15/2013	0.83	1.45	
08/16/2013	0.83	1.44	
08/19/2013	0.84	1.46	
08/20/2013	0.82	1.44	
08/21/2013	0.84	1.48	
08/22/2013	0.86	1.53	
08/23/2013	0.90	1.59	
08/26/2013	0.86	1.50	
08/27/2013	0.84	1.47	
08/28/2013	0.86	1.49	
08/29/2013	0.86	1.52	
08/30/2013	0.85	1.49	
09/03/2013	0.86	1.52	
09/04/2013	0.88	1.52	
09/05/2013	0.94	1.61	
09/06/2013	0.92	1.59	
09/09/2013	0.89	1.55	
09/10/2013	0.91	1.59	
09/11/2013	0.91	1.57	
09/12/2013	0.89	1.53	
09/13/2013	0.91	1.57	
09/16/2013	0.83	1.45	
09/17/2013	0.84	1.47	
09/18/2013	0.84	1.49	
09/19/2013	0.77	1.36	
09/20/2013	0.79	1.40	
09/23/2013	0.79	1.39	
09/24/2013	0.79	1.38	
09/25/2013	0.78	1.37	
09/26/2013	0.79	1.37	
09/27/2013	0.78	1.36	
09/30/2013	0.78	1.36	
10/01/2013	0.78	1.36	
10/02/2013	0.78	1.36	
10/03/2013	0.78	1.36	
10/04/2013	0.78	1.36	
10/07/2013	0.77	1.35	
10/08/2013	0.81	1.39	
10/09/2013	0.82	1.39	
10/10/2013	0.82	1.41	
10/11/2013	0.80	1.38	
10/15/2013	0.81	1.40	
10/16/2013	0.82	1.41	
10/17/2013	0.77	1.33	
10/18/2013	0.76	1.32	
10/21/2013	0.77	1.33	
10/22/2013	0.75	1.29	
10/23/2013	0.74	1.28	
10/24/2013	0.75	1.29	
10/25/2013	0.75	1.29	
10/28/2013	0.75	1.29	
10/29/2013	0.75	1.28	
10/30/2013	0.72	1.25	
10/31/2013	0.73	1.26	
11/01/2013	0.75	1.31	
11/04/2013	0.76	1.34	
11/05/2013	0.77	1.36	
11/06/2013	0.75	1.32	
11/07/2013	0.72	1.27	
11/08/2013	0.76	1.35	
11/12/2013	0.76	1.36	
11/13/2013	0.76	1.34	
11/14/2013	0.74	1.30	
11/15/2013	0.73	1.28	
11/18/2013	0.73	1.28	
11/19/2013	0.73	1.28	
11/20/2013	0.73	1.28	
11/21/2013	0.72	1.30	
11/22/2013	0.73	1.28	
11/25/2013	0.73	1.28	
11/26/2013	0.73	1.27	
11/27/2013	0.73	1.28	
11/29/2013	0.73	1.28	
12/02/2013	0.73	1.28	
12/03/2013	0.73	1.28	
12/04/2013	0.73	1.31	
12/05/2013	0.74	1.32	
12/06/2013	0.75	1.34	
12/09/2013	0.73	1.32	
12/10/2013	0.74	1.32	
12/11/2013	0.73	1.32	
12/12/2013	0.75	1.36	
12/13/2013	0.76	1.37	
12/16/2013	0.75	1.35	
12/17/2013	0.75	1.35	
12/18/2013	0.75	1.34	
12/19/2013	0.76	1.39	
12/20/2013	0.79	1.41	
12/23/2013	0.81	1.43	
12/24/2013	0.82	1.47	
12/26/2013	0.83	1.48	
12/27/2013	0.84	1.47	
12/30/2013	0.81	1.45	
12/31/2013	0.81	1.45	
01/02/2014	0.83	1.48	
01/03/2014	0.83	1.47	
01/06/2014	0.84	1.47	
01/07/2014	0.83	1.45	
01/08/2014	0.86	1.49	
01/09/2014	0.88	1.52	
01/10/2014	0.83	1.45	
01/13/2014	0.80	1.40	
01/14/2014	0.81	1.41	
01/15/2014	0.84	1.46	
01/16/2014	0.82	1.44	
01/17/2014	0.83	1.45	
01/21/2014	0.83	1.44	
01/22/2014	0.85	1.48	
01/23/2014	0.83	1.45	
01/24/2014	0.78	1.37	
01/27/2014	0.81	1.41	
01/28/2014	0.80	1.39	
01/29/2014	0.78	1.36	
01/30/2014	0.79	1.38	
01/31/2014	0.76	1.33	
02/03/2014	0.80	1.39	
02/04/2014	0.79	1.37	
02/05/2014	0.79	1.38	
02/06/2014	0.81	1.40	
02/07/2014	0.80	1.38	
02/10/2014	0.79	1.36	
02/11/2014	0.80	1.39	
02/12/2014	0.82	1.42	
02/13/2014	0.79	1.39	
02/14/2014	0.79	1.39	
02/18/2014	0.79	1.37	
02/19/2014	0.77	1.34	
02/20/2014	0.80	1.40	
02/21/2014	0.79	1.39	
02/24/2014	0.79	1.37	
02/25/2014	0.78	1.36	
02/26/2014	0.77	1.34	
02/27/2014	0.76	1.32	
02/28/2014	0.76	1.34	
03/03/2014	0.77	1.33	
03/04/2014	0.77	1.34	
03/05/2014	0.80	1.38	
03/06/2014	0.80	1.39	
03/07/2014	0.82	1.43	
03/10/2014	0.83	1.44	
03/11/2014	0.82	1.43	
03/12/2014	0.80	1.39	


